url,registration_number,registration_status,registration_date,public_title,scientific_title,applicant,study_leader,applicant_institution,approved,primary_sponsor,source_funding,study_type,study_objective,study_ailment,study_ailment_code,intervention,study_design,study_stage,recruitment_status,inclusion_criteria,exclusion_criteria,study_time_from,study_time_to,sample_size,outcomes,collecting_samples,time_sharing
https://www.chictr.org.cn/showproj.html?proj=263175,ChiCTR2600126247,,2026/06/05,菌移植治疗直肠癌患者预防性回肠造口还纳术后低位前切除综合征的临床研究,,,,中国人民解放军火箭军特色医学中心肛肠外科,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=323375,ChiCTR2600126246,,2026/06/05,超声引导下上后锯肌肋间平面阻滞与肌间沟阻滞用于肩关节镜手术术后镇痛的比较：一项随机对照、非劣效性研究,,,,首都医科大学附属北京友谊医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326225,ChiCTR2600126245,,2026/06/05,DeepSeek辅助的费曼学习法在门诊护士科研能力培训中的应用研究,,,,浙江大学医学院附属第一医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=321959,ChiCTR2600126244,,2026/06/05,2 型糖尿病患者饮食行为紊乱现状及影响因素的混合研究,,,,深圳市罗湖区人民医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326428,ChiCTR2600126243,,2026/06/05,评价注射用LPM5260558（LY02003）在健康试验参与者中的安全性、耐受性、药代动力学的随机、双盲、安慰剂对照、单次给药、剂量递增的1期临床研究,,,,中南大学湘雅三医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=321809,ChiCTR2600126242,,2026/06/05,罕见肾细胞癌的诊疗及预后生存分析的回顾性研究,,,,福州大学附属省立医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=321589,ChiCTR2600126241,,2026/06/05,人工肝对肝衰竭肝移植围手术期多器官衰竭影响的临床研究,,,,复旦大学附属华山医院,,,,预后研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=318994,ChiCTR2600126240,,2026/06/05,脑卒中恢复期患者膳食质量与骨骼肌肌量以及肢体功能预后的关联性研究,,,,广西壮族自治区江滨医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=319726,ChiCTR2600126239,,2026/06/05,多模态数据驱动的脓毒症早期诊断及免疫分型智能模型开发与应用,,,,茂名市人民医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=321119,ChiCTR2600126238,,2026/06/05,光热精氨酸工程菌靶向治疗口腔鳞癌的作用及其促进肿瘤微环境免疫重编程机制研究,,,,北京大学深圳医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326730,ChiCTR2600126237,,2026/06/05,泽沃基奥仑赛注射液临床真实世界数据的多中心回顾性临床研究,,,,上海交通大学医学院附属瑞金医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=321079,ChiCTR2600126236,,2026/06/05,基于机器学习的急性酒精中毒诊断及风险分层模型研究,,,,中国人民解放军陆军军医大学第一附属医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=320409,ChiCTR2600126235,,2026/06/05,视网膜脱离复位术对脉络膜血流的影响及其机制研究,,,,中山大学中山眼科中心,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=319794,ChiCTR2600126234,,2026/06/05,洗澡频率与皮肤屏障结局的特应性皮炎随机对照试验,,,,西安交通大学第二附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=320209,ChiCTR2600126233,,2026/06/05,主动脉瓣膜钙化病中分子诊断标志物的研究,,,,上海交通大学医学院附属瑞金医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=315207,ChiCTR2600126232,,2026/06/05,中枢-外周闭环式磁刺激治疗脊髓损伤后神经源性膀胱疗效的临床研究,,,,甘肃省中医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=320009,ChiCTR2600126231,,2026/06/05,一项评估固定剂量 AP306 对接受维持性血液透析伴高磷血症受试者安全性、耐受性和降低血清磷作用的随机、双盲、安慰剂对照、多中心 Ⅱb 期临床研究,,,,北京大学人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=314177,ChiCTR2600126230,,2026/06/05,超声膈肌评估腭咽成形术后肌松残余的可行性,,,,徐州矿务集团总医院(徐州医科大学第二附属医院),,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=321804,ChiCTR2600126229,,2026/06/05,角膜屈光手术疗效研究,,,,福州大学附属省立医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=313127,ChiCTR2600126228,,2026/06/05,心脏手术患者围术期乳酸水平与术后急性肾损伤的关系：一项回顾性队列研究,,,,扬州大学附属医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=321824,ChiCTR2600126227,,2026/06/05,基于ICF-COM-B整合模型的脑卒中患者“功能-行为转化”  护理机制与序贯干预研究,,,,镇江市第一人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=312847,ChiCTR2600126226,,2026/06/05,脑深部电刺激调控帕金森病睡眠障碍的基底节-皮层电生理机制研究,,,,首都医科大学附属北京天坛医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=319739,ChiCTR2600126225,,2026/06/05,布拉格治疗（大分割放疗+PD-1+GM-CSF）用于挽救胰腺癌根治术后局部复发患者的II期临床研究,,,,复旦大学附属肿瘤医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=322794,ChiCTR2600126224,,2026/06/05,云南省重大慢病精准诊断体系建设与推广应用研究-感染性疾病队列,,,,昆明医科大学第一附属医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=323730,ChiCTR2600126223,,2026/06/05,频闪训练对慢性踝关节不稳患者的训练效应及机制,,,,北京大学第三医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=312787,ChiCTR2600126222,,2026/06/05,胚原单位性子宫切除术对早期子宫颈癌 （IB1、IB2、IIA1）疗效影响的前瞻性、多中心、非随机对照队列研究,,,,大连医科大学附属第二医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=325751,ChiCTR2600126221,,2026/06/05,基于便携式 fNIRS 的围术期前额叶血流动力学特征与老年髋关节置换术患者术后谵妄的相关性研究,,,,中国人民解放军中部战区总医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=319639,ChiCTR2600126220,,2026/06/05,一项评价安瑞克芬注射液用于腹腔镜手术后自控镇痛的有效性及安全性的随机、对照、双盲试验,,,,武汉市中心医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326215,ChiCTR2600126219,,2026/06/05,短程正念减压训练对颞下颌关节紊乱病患者焦虑、抑郁及睡眠质量的干预研究,,,,四川大学华西口腔医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=312567,ChiCTR2600126218,,2026/06/05,术前GNRI水平对复合瑞芬太尼时瑞玛唑仑用于老年无痛胃肠镜检查ED50、ED95及镇静作用的影响,,,,无锡市第二人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=324201,ChiCTR2600126217,,2026/06/05,基于机器学习的初产妇泌乳延迟风险预测模型构建与验证,,,,汕头大学医学院第一附属医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=319469,ChiCTR2600126216,,2026/06/05,癌症患者回归社会的情况及相关因素,,,,徐州医科大学附属医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326321,ChiCTR2600126215,,2026/06/05,芦康沙妥珠单抗联合塔戈利单抗治疗KRAS突变晚期NSCLC患者的单臂、多中心临床研究,,,,上海市胸科医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326050,ChiCTR2600126214,,2026/06/05,富马酸泰吉利定对经尿道手术男性患者术后导管相关性膀胱不适的干预效果,,,,重庆大学附属肿瘤医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326531,ChiCTR2600126213,,2026/06/05,镍钛合金紫杉醇洗脱血管支架与覆膜支架治疗动静脉移植物内瘘狭窄的多中心、随机对照临床研究,,,,上海中医药大学附属龙华医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=310097,ChiCTR2600126212,,2026/06/05,胃癌患者血栓生物标志物谱系的前瞻性队列研究与VTE预测模型建立,,,,山东省千佛山医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=317899,ChiCTR2600126211,,2026/06/05,基于虚拟社群的心脏康复自我健康管理模式研究,,,,康复大学,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=325324,ChiCTR2600126210,,2026/06/05,孤独症患儿家庭接纳承诺疗法干预体系（FAIR）的研发及其提升照护者心理健康与育儿能力的可行性研究,,,,中国人民解放军总医院研究生院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=314379,ChiCTR2600126209,,2026/06/05,腹腔镜下经肝断面胆道探查免T管引流治疗肝内外胆管结石的临床应用及疗效分析,,,,安康市中心医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=325715,ChiCTR2600126208,,2026/06/05,基于行为经济学的胰腺疾病患者健康行为促进的护理研究,,,,镇江市第一人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=319581,ChiCTR2600126207,,2026/06/05,评价盐酸纳曲酮植入剂用于阿片类药物依赖患者脱毒后防复吸治疗的有效性和安全性的临床研究,,,,中南大学湘雅二医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=325560,ChiCTR2600126206,,2026/06/05,多模态神经影像与行为指标在青少年抑郁及相关情绪障碍的识别、风险评估与预后监测中的临床研究,,,,川北医学院附属医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=312779,ChiCTR2600126205,,2026/06/05,基于合成磁共振MAGiC序列的生境分析在甲状腺眼病激素抵抗机制及疗效预测中的研究,,,,上海交通大学医学院附属第九人民医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=309897,ChiCTR2600126204,,2026/06/05,AI智能体赋能乡村医生为高血压合并糖尿病老年患者实施处方精简：一项可行性研究,,,,浙江大学医学院附属第二医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=298097,ChiCTR2600126203,,2026/06/05,地舒单抗治疗18F-NaF PET/MRI筛选骨代谢异常亚群症状性膝骨关节炎的探索性单臂试验,,,,上海市第六人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=325630,ChiCTR2600126202,,2026/06/05,艾曲泊帕用于预防急性髓系白血病患者首次巩固化疗后血小板减少的有效性和安全性：一项多中心、随机、安慰剂对照的临床试验,,,,北京大学深圳医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326249,ChiCTR2600126201,,2026/06/05,噪声适应性提升胎儿磁共振图像质量的对照研究,,,,中国人民解放军陆军特色医学中心,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326489,ChiCTR2600126200,,2026/06/05,新型房间隔穿刺导丝在电生理介入手术中的应用,,,,哈尔滨医科大学附属第二医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=311808,ChiCTR2600126199,,2026/06/05,富马酸奥赛利定在烧伤患者中的应用观察,,,,菏泽市立医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=324440,ChiCTR2600126198,,2026/06/05,氢吗啡酮缓释片与羟考酮缓释片在中重度癌痛患者用药依从性对比研究,,,,福建医科大学附属泉州第一医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326640,ChiCTR2600126197,,2026/06/05,一次性免充气自适应气管异型导管用于建立人工气道的有效性和安全性评价,,,,上海市第一人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326209,ChiCTR2600126196,,2026/06/04,线上复训系统对成人心肺复苏术学习的应用效果评价：一项随机对照研究,,,,山东大学齐鲁医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326235,ChiCTR2600126195,,2026/06/04,功能基质松解降低半面短小症下颌骨牵引成骨术后复发的小样本随机对照研究,,,,上海交通大学医学院附属第九人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326499,ChiCTR2600126194,,2026/06/04,低强度经颅聚焦超声（tFUS）治疗双相抑郁疗效及认知改善的临床研究,,,,杭州市第一人民医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=316123,ChiCTR2600126193,,2026/06/04,基于Kano模型的老年2型糖尿病住院患者营养膳食服务需求与干预效果评估,,,,青岛大学,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=320986,ChiCTR2600126192,,2026/06/04,音乐干预改善无智力障碍自闭症儿童心理健康：潜在变量生长模型分析,,,,同济大学艺术与传媒学院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=325525,ChiCTR2600126191,,2026/06/04,侧卧位与仰卧位对肥胖患者麻醉苏醒期低氧血症的影响：多中心随机对照试验,,,,宁夏医科大学总医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=326270,ChiCTR2600126190,,2026/06/04,熊延堂金胆护肝胶囊用于肝功能及血脂指标异常人群的单中心、自身对照试验,,,,广州医科大学附属市八医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=308959,ChiCTR2600126189,,2026/06/04,育龄期妇科肿瘤患者生育力保存决策辅助方案的初步应用,,,,苏州市市立医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=306669,ChiCTR2600126188,,2026/06/04,ZFP36通过DUSP1/EGR1通路促进线粒体自噬调控骨髓间充质干细胞骨脂平衡缓解骨质疏松症的机制研究,,,,宁波市医疗中心李惠利医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=320693,ChiCTR2600126187,,2026/06/04,C反应蛋白-甘油三酯-葡萄糖指数（CTI）与射频消融术后房颤复发的相关性研究,,,,苏州大学附属第一医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=305169,ChiCTR2600126186,,2026/06/04,应用飞秒激光多模态分子成像平台构建乳腺癌多组学智能诊断与疗效预测系统,,,,茂名市人民医院,,,,诊断试验,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=295966,ChiCTR2600126185,,2026/06/04,基于CBCT数据的腺扁肥大与颅面形态和牙齿形态相关性研究,,,,首都医科大学附属北京口腔医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=291619,ChiCTR2600126184,,2026/06/04,肠道菌群调控胆汁酸代谢稳态介导 PCOS 排卵障碍机制研究:一项匹配病例对照研究,,,,南昌大学第一附属医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=324425,ChiCTR2600126183,,2026/06/04,HA380血液吸附治疗早期难治性脓毒性休克的疗效和安全性：一项多中心、开放、随机对照研究,,,,山东第一医科大学附属省立医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=322133,ChiCTR2600126182,,2026/06/04,强直性脊柱炎新骨形成的关键中医病理因素及其分子基础研究,,,,泉州市正骨医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=282829,ChiCTR2600126181,,2026/06/04,伊立替康脂质体（II）联合卡瑞利珠单抗、氟尿嘧啶类药物用于既往一线标准治疗失败的转移性食管鳞癌：一项前瞻性、单臂、探索性临床研究,,,,扬州大学附属医院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=321531,ChiCTR2600126180,,2026/06/04,问题导向护理在肺癌化疗患者中的应用及其对心理状态的影响,,,,苏州大学附属第一医院,,,,观察性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=325945,ChiCTR2600126179,,2026/06/04,不同热效应强度电容-电阻式能量转移疗法对肘屈肌离心运动后肌肉功能恢复的影响：一项随机对照试验,,,,成都体育学院,,,,干预性研究,,,,,,,,,,,,0,,,
https://www.chictr.org.cn/showproj.html?proj=287316,ChiCTR2600126178,,2026/06/04,老年认知障碍患者竞技叠杯数字训练系统的开发及应用,,,,重庆医科大学附属第一医院,,,,干预性研究,,,,,,,,,,,,0,,,
